,eventID ,case LoanGoal,case ApplicationType,case concept:name,case RequestedAmount,event Action,event org:resource,event concept:name,event EventOrigin,event EventID,event lifecycle:transition,event time:timestamp,day_of_week,hour,Position,next_event_time,time until next,minutes until next
786672,91697551769607,Home improvement,New credit,Application_1002129113,30000.0,statechange,User_49,A_Accepted,Application,ApplState_816135020,complete,2016-09-10 12:22:19.938,Saturday,12,8,2016-09-10 12:23:18.585,0 days 00:00:58.647000,0.9774499999999999
786682,91697551769608,Home improvement,New credit,Application_1002129113,30000.0,Created,User_49,O_Create Offer,Offer,Offer_1153651652,complete,2016-09-10 12:23:18.585,Saturday,12,9,2016-09-10 12:23:19.196,0 days 00:00:00.611000,0.010183333333333332
786683,91697551769609,Home improvement,New credit,Application_1002129113,30000.0,statechange,User_49,O_Created,Offer,OfferState_1760440576,complete,2016-09-10 12:23:19.196,Saturday,12,10,2016-09-10 12:23:31.073,0 days 00:00:11.877000,0.19795000000000001
786689,91697551769610,Home improvement,New credit,Application_1002129113,30000.0,statechange,User_49,O_Sent (mail and online),Offer,OfferState_426798920,complete,2016-09-10 12:23:31.073,Saturday,12,11,2016-09-10 12:23:31.084,0 days 00:00:00.011000,0.00018333333333333334
786690,91697551769611,Home improvement,New credit,Application_1002129113,30000.0,Deleted,User_49,W_Complete application,Workflow,Workitem_1625714092,complete,2016-09-10 12:23:31.084,Saturday,12,12,2016-09-10 12:23:31.089,0 days 00:00:00.005000,8.333333333333333e-05
786691,91697551769612,Home improvement,New credit,Application_1002129113,30000.0,Created,User_49,W_Call after offers,Workflow,Workitem_793974395,schedule,2016-09-10 12:23:31.089,Saturday,12,13,2016-09-10 12:23:31.091,0 days 00:00:00.002000,3.3333333333333335e-05
786692,91697551769613,Home improvement,New credit,Application_1002129113,30000.0,Obtained,User_49,W_Call after offers,Workflow,Workitem_1499334524,start,2016-09-10 12:23:31.091,Saturday,12,14,2016-09-10 12:23:31.093,0 days 00:00:00.002000,3.3333333333333335e-05
786693,91697551769614,Home improvement,New credit,Application_1002129113,30000.0,statechange,User_49,A_Complete,Application,ApplState_690320964,complete,2016-09-10 12:23:31.093,Saturday,12,15,2016-09-10 12:25:39.108,0 days 00:02:08.015000,2.133583333333333
786720,91697551769615,Home improvement,New credit,Application_1002129113,30000.0,Released,User_49,W_Call after offers,Workflow,Workitem_1105057696,suspend,2016-09-10 12:25:39.108,Saturday,12,16,2016-09-14 09:25:44.024,3 days 21:00:04.916000,5580.081933333334
799443,91697551769616,Home improvement,New credit,Application_1002129113,30000.0,Obtained,User_132,W_Call after offers,Workflow,Workitem_1355210476,resume,2016-09-14 09:25:44.024,Wednesday,9,17,2016-09-14 09:26:17.896,0 days 00:00:33.872000,0.5645333333333333
799452,91697551769617,Home improvement,New credit,Application_1002129113,30000.0,Released,User_132,W_Call after offers,Workflow,Workitem_506357494,suspend,2016-09-14 09:26:17.896,Wednesday,9,18,2016-09-26 09:05:20.699,11 days 23:39:02.803000,17259.046716666668
842375,91697551769618,Home improvement,New credit,Application_1002129113,30000.0,Deleted,User_130,W_Call after offers,Workflow,Workitem_1243499257,ate_abort,2016-09-26 09:05:20.699,Monday,9,19,2016-09-26 09:05:20.706,0 days 00:00:00.007000,0.00011666666666666667
842376,91697551769619,Home improvement,New credit,Application_1002129113,30000.0,Created,User_130,W_Validate application,Workflow,Workitem_1028741768,schedule,2016-09-26 09:05:20.706,Monday,9,20,2016-09-26 09:05:20.708,0 days 00:00:00.002000,3.3333333333333335e-05
842377,91697551769620,Home improvement,New credit,Application_1002129113,30000.0,Obtained,User_130,W_Validate application,Workflow,Workitem_1718422864,start,2016-09-26 09:05:20.708,Monday,9,21,2016-09-26 09:05:21.480,0 days 00:00:00.772000,0.012866666666666667
842378,91697551769621,Home improvement,New credit,Application_1002129113,30000.0,statechange,User_130,A_Validating,Application,ApplState_214363133,complete,2016-09-26 09:05:21.480,Monday,9,22,2016-09-26 09:05:40.114,0 days 00:00:18.634000,0.31056666666666666
842379,91697551769622,Home improvement,New credit,Application_1002129113,30000.0,statechange,User_130,O_Returned,Offer,OfferState_1211500952,complete,2016-09-26 09:05:40.114,Monday,9,23,2016-09-26 09:10:56.113,0 days 00:05:15.999000,5.26665
842428,91697551769623,Home improvement,New credit,Application_1002129113,30000.0,Released,User_130,W_Validate application,Workflow,Workitem_553854036,suspend,2016-09-26 09:10:56.113,Monday,9,24,2016-09-29 17:05:13.430,3 days 07:54:17.317000,4794.288616666667
860318,91697551769624,Home improvement,New credit,Application_1002129113,30000.0,Obtained,User_93,W_Validate application,Workflow,Workitem_2116115581,resume,2016-09-29 17:05:13.430,Thursday,17,25,2016-09-29 17:39:42.111,0 days 00:34:28.681000,34.47801666666667
860374,91697551769625,Home improvement,New credit,Application_1002129113,30000.0,Released,User_93,W_Validate application,Workflow,Workitem_1176596166,suspend,2016-09-29 17:39:42.111,Thursday,17,26,2016-09-30 14:00:04.788,0 days 20:20:22.677000,1220.3779499999998
863539,91697551769626,Home improvement,New credit,Application_1002129113,30000.0,Obtained,User_100,W_Validate application,Workflow,Workitem_1043014449,resume,2016-09-30 14:00:04.788,Friday,14,27,2016-09-30 14:00:13.392,0 days 00:00:08.604000,0.1434
863540,91697551769627,Home improvement,New credit,Application_1002129113,30000.0,Released,User_100,W_Validate application,Workflow,Workitem_103594035,suspend,2016-09-30 14:00:13.392,Friday,14,28,2016-09-30 15:15:08.993,0 days 01:14:55.601000,74.92668333333333
864203,91697551769628,Home improvement,New credit,Application_1002129113,30000.0,Obtained,User_93,W_Validate application,Workflow,Workitem_75428281,resume,2016-09-30 15:15:08.993,Friday,15,29,2016-09-30 15:27:47.701,0 days 00:12:38.708000,12.645133333333332
864316,91697551769629,Home improvement,New credit,Application_1002129113,30000.0,Deleted,User_93,W_Validate application,Workflow,Workitem_1432093074,complete,2016-09-30 15:27:47.701,Friday,15,30,2016-09-30 15:27:47.709,0 days 00:00:00.008000,0.00013333333333333334
864317,91697551769630,Home improvement,New credit,Application_1002129113,30000.0,Created,User_93,W_Call incomplete files,Workflow,Workitem_356974816,schedule,2016-09-30 15:27:47.709,Friday,15,31,2016-09-30 15:27:47.715,0 days 00:00:00.006000,0.0001
864318,91697551769631,Home improvement,New credit,Application_1002129113,30000.0,Obtained,User_93,W_Call incomplete files,Workflow,Workitem_495925703,start,2016-09-30 15:27:47.715,Friday,15,32,2016-09-30 15:27:47.716,0 days 00:00:00.001000,1.6666666666666667e-05
864319,91697551769632,Home improvement,New credit,Application_1002129113,30000.0,statechange,User_93,A_Incomplete,Application,ApplState_736668769,complete,2016-09-30 15:27:47.716,Friday,15,33,2016-09-30 15:28:28.337,0 days 00:00:40.621000,0.6770166666666667
864325,91697551769633,Home improvement,New credit,Application_1002129113,30000.0,Released,User_93,W_Call incomplete files,Workflow,Workitem_512208180,suspend,2016-09-30 15:28:28.337,Friday,15,34,2016-09-30 17:51:59.962,0 days 02:23:31.625000,143.52708333333334
864958,91697551769634,Home improvement,New credit,Application_1002129113,30000.0,Obtained,User_28,W_Call incomplete files,Workflow,Workitem_1896326863,resume,2016-09-30 17:51:59.962,Friday,17,35,2016-09-30 17:54:01.956,0 days 00:02:01.994000,2.0332333333333334
864960,91697551769635,Home improvement,New credit,Application_1002129113,30000.0,Released,User_28,W_Call incomplete files,Workflow,Workitem_498030726,suspend,2016-09-30 17:54:01.956,Friday,17,36,2016-10-01 15:15:03.283,0 days 21:21:01.327000,1281.0221166666668
866345,91697551769636,Home improvement,New credit,Application_1002129113,30000.0,Deleted,User_120,W_Call incomplete files,Workflow,Workitem_1448889906,ate_abort,2016-10-01 15:15:03.283,Saturday,15,37,2016-10-01 15:15:03.289,0 days 00:00:00.006000,0.0001
866346,91697551769637,Home improvement,New credit,Application_1002129113,30000.0,Created,User_120,W_Validate application,Workflow,Workitem_1293361217,schedule,2016-10-01 15:15:03.289,Saturday,15,38,2016-10-01 15:15:03.290,0 days 00:00:00.001000,1.6666666666666667e-05
866347,91697551769638,Home improvement,New credit,Application_1002129113,30000.0,Obtained,User_120,W_Validate application,Workflow,Workitem_2080675786,start,2016-10-01 15:15:03.290,Saturday,15,39,2016-10-01 15:15:03.342,0 days 00:00:00.052000,0.0008666666666666666
866348,91697551769639,Home improvement,New credit,Application_1002129113,30000.0,statechange,User_120,A_Validating,Application,ApplState_1615468339,complete,2016-10-01 15:15:03.342,Saturday,15,40,2016-10-01 15:17:41.318,0 days 00:02:37.976000,2.6329333333333333
866369,91697551769640,Home improvement,New credit,Application_1002129113,30000.0,Released,User_120,W_Validate application,Workflow,Workitem_1462423520,suspend,2016-10-01 15:17:41.318,Saturday,15,41,2016-10-03 08:52:56.512,1 days 17:35:15.194000,2495.2532333333334
867775,91697551769641,Home improvement,New credit,Application_1002129113,30000.0,Obtained,User_93,W_Validate application,Workflow,Workitem_2090804842,resume,2016-10-03 08:52:56.512,Monday,8,42,2016-10-03 08:53:27.642,0 days 00:00:31.130000,0.5188333333333334
867777,91697551769642,Home improvement,New credit,Application_1002129113,30000.0,Released,User_93,W_Validate application,Workflow,Workitem_560993298,suspend,2016-10-03 08:53:27.642,Monday,8,43,2016-10-03 09:50:25.163,0 days 00:56:57.521000,56.95868333333333
868212,91697551769643,Home improvement,New credit,Application_1002129113,30000.0,Deleted,User_90,W_Validate application,Workflow,Workitem_290839314,ate_abort,2016-10-03 09:50:25.163,Monday,9,44,2016-10-03 09:50:25.202,0 days 00:00:00.039000,0.00065
868213,91697551769644,Home improvement,New credit,Application_1002129113,30000.0,Created,User_90,W_Call incomplete files,Workflow,Workitem_657386958,schedule,2016-10-03 09:50:25.202,Monday,9,45,2016-10-03 09:50:25.206,0 days 00:00:00.004000,6.666666666666667e-05
868214,91697551769645,Home improvement,New credit,Application_1002129113,30000.0,Obtained,User_90,W_Call incomplete files,Workflow,Workitem_2116738311,start,2016-10-03 09:50:25.206,Monday,9,46,2016-10-03 09:50:25.212,0 days 00:00:00.006000,0.0001
868215,91697551769646,Home improvement,New credit,Application_1002129113,30000.0,statechange,User_90,A_Incomplete,Application,ApplState_732815700,complete,2016-10-03 09:50:25.212,Monday,9,47,2016-10-03 09:50:33.130,0 days 00:00:07.918000,0.13196666666666668
868217,91697551769647,Home improvement,New credit,Application_1002129113,30000.0,Released,User_90,W_Call incomplete files,Workflow,Workitem_1131846034,suspend,2016-10-03 09:50:33.130,Monday,9,48,2016-10-03 13:34:58.618,0 days 03:44:25.488000,224.42479999999998
870202,91697551769648,Home improvement,New credit,Application_1002129113,30000.0,Obtained,User_41,W_Call incomplete files,Workflow,Workitem_2107430310,resume,2016-10-03 13:34:58.618,Monday,13,49,2016-10-03 13:36:42.507,0 days 00:01:43.889000,1.7314833333333333
870225,91697551769649,Home improvement,New credit,Application_1002129113,30000.0,Released,User_41,W_Call incomplete files,Workflow,Workitem_892686821,suspend,2016-10-03 13:36:42.507,Monday,13,50,2016-10-24 08:47:33.729,20 days 19:10:51.222000,29950.8537
941075,91697551769650,Home improvement,New credit,Application_1002129113,30000.0,statechange,User_109,O_Accepted,Offer,OfferState_281670434,complete,2016-10-24 08:47:33.729,Monday,8,51,2016-10-24 08:47:33.734,0 days 00:00:00.005000,8.333333333333333e-05
941076,91697551769651,Home improvement,New credit,Application_1002129113,30000.0,statechange,User_109,A_Pending,Application,ApplState_631398344,complete,2016-10-24 08:47:33.734,Monday,8,52,2016-10-24 08:47:33.736,0 days 00:00:00.002000,3.3333333333333335e-05
941077,91697551769652,Home improvement,New credit,Application_1002129113,30000.0,Deleted,User_109,W_Call incomplete files,Workflow,Workitem_1278921869,ate_abort,2016-10-24 08:47:33.736,Monday,8,53,2016-05-30 18:14:44.708,-147 days +09:27:10.972000,-211112.81713333336
410513,48116518617088,Home improvement,Limit raise,Application_1002324382,0.0,Created,User_23,A_Create Application,Application,Application_1002324382,complete,2016-05-30 18:14:44.708,Monday,18,1,2016-05-30 18:14:44.712,0 days 00:00:00.004000,6.666666666666667e-05
410514,48116518617089,Home improvement,Limit raise,Application_1002324382,0.0,statechange,User_23,A_Concept,Application,ApplState_289561817,complete,2016-05-30 18:14:44.712,Monday,18,2,2016-05-30 18:14:44.718,0 days 00:00:00.006000,0.0001
410515,48116518617090,Home improvement,Limit raise,Application_1002324382,0.0,Created,User_23,W_Complete application,Workflow,Workitem_1525383961,schedule,2016-05-30 18:14:44.718,Monday,18,3,2016-05-30 18:14:44.720,0 days 00:00:00.002000,3.3333333333333335e-05
410516,48116518617091,Home improvement,Limit raise,Application_1002324382,0.0,Obtained,User_23,W_Complete application,Workflow,Workitem_1201823053,start,2016-05-30 18:14:44.720,Monday,18,4,2016-05-30 18:15:03.649,0 days 00:00:18.929000,0.3154833333333333
410519,48116518617092,Home improvement,Limit raise,Application_1002324382,0.0,Released,User_23,W_Complete application,Workflow,Workitem_820706735,suspend,2016-05-30 18:15:03.649,Monday,18,5,2016-06-01 13:08:48.240,1 days 18:53:44.591000,2573.743183333333
416709,48116518617093,Home improvement,Limit raise,Application_1002324382,0.0,Obtained,User_51,W_Complete application,Workflow,Workitem_845982488,resume,2016-06-01 13:08:48.240,Wednesday,13,6,2016-06-01 13:35:26.660,0 days 00:26:38.420000,26.640333333333334
416839,48116518617094,Home improvement,Limit raise,Application_1002324382,0.0,statechange,User_51,A_Accepted,Application,ApplState_1714549382,complete,2016-06-01 13:35:26.660,Wednesday,13,7,2016-06-01 13:37:38.131,0 days 00:02:11.471000,2.1911833333333335
416857,48116518617095,Home improvement,Limit raise,Application_1002324382,0.0,Created,User_51,O_Create Offer,Offer,Offer_698325050,complete,2016-06-01 13:37:38.131,Wednesday,13,8,2016-06-01 13:37:39.375,0 days 00:00:01.244000,0.020733333333333333
416858,48116518617096,Home improvement,Limit raise,Application_1002324382,0.0,statechange,User_51,O_Created,Offer,OfferState_1364786749,complete,2016-06-01 13:37:39.375,Wednesday,13,9,2016-06-01 13:38:53.905,0 days 00:01:14.530000,1.2421666666666666
416862,48116518617097,Home improvement,Limit raise,Application_1002324382,0.0,statechange,User_51,O_Sent (mail and online),Offer,OfferState_1097788556,complete,2016-06-01 13:38:53.905,Wednesday,13,10,2016-06-01 13:38:53.920,0 days 00:00:00.015000,0.00025
416863,48116518617098,Home improvement,Limit raise,Application_1002324382,0.0,Deleted,User_51,W_Complete application,Workflow,Workitem_1686186542,complete,2016-06-01 13:38:53.920,Wednesday,13,11,2016-06-01 13:38:53.927,0 days 00:00:00.007000,0.00011666666666666667
416864,48116518617099,Home improvement,Limit raise,Application_1002324382,0.0,Created,User_51,W_Call after offers,Workflow,Workitem_1471546691,schedule,2016-06-01 13:38:53.927,Wednesday,13,12,2016-06-01 13:38:53.929,0 days 00:00:00.002000,3.3333333333333335e-05
416865,48116518617100,Home improvement,Limit raise,Application_1002324382,0.0,Obtained,User_51,W_Call after offers,Workflow,Workitem_156147716,start,2016-06-01 13:38:53.929,Wednesday,13,13,2016-06-01 13:38:53.932,0 days 00:00:00.003000,5e-05
416866,48116518617101,Home improvement,Limit raise,Application_1002324382,0.0,statechange,User_51,A_Complete,Application,ApplState_677994493,complete,2016-06-01 13:38:53.932,Wednesday,13,14,2016-06-01 13:40:51.605,0 days 00:01:57.673000,1.9612166666666666
416882,48116518617102,Home improvement,Limit raise,Application_1002324382,0.0,Released,User_51,W_Call after offers,Workflow,Workitem_139074206,suspend,2016-06-01 13:40:51.605,Wednesday,13,15,2016-06-07 09:11:29.671,5 days 19:30:38.066000,8370.634433333333
432525,48116518617103,Home improvement,Limit raise,Application_1002324382,0.0,Obtained,User_46,W_Call after offers,Workflow,Workitem_333331339,resume,2016-06-07 09:11:29.671,Tuesday,9,16,2016-06-07 09:12:10.997,0 days 00:00:41.326000,0.6887666666666666
432526,48116518617104,Home improvement,Limit raise,Application_1002324382,0.0,Released,User_46,W_Call after offers,Workflow,Workitem_749207300,suspend,2016-06-07 09:12:10.997,Tuesday,9,17,2016-06-08 13:07:10.076,1 days 03:54:59.079000,1674.9846499999999
438834,48116518617105,Home improvement,Limit raise,Application_1002324382,0.0,Deleted,User_113,W_Call after offers,Workflow,Workitem_310930773,ate_abort,2016-06-08 13:07:10.076,Wednesday,13,18,2016-06-08 13:07:10.093,0 days 00:00:00.017000,0.00028333333333333335
